epoch,acc,loss,lr,time,val_acc,val_loss
0,0.6259928345680237,0.8030450344085693,0.001,78.91321936505847,0.6777077913284302,0.731537938117981
1,0.6714677214622498,0.7191073894500732,0.001,76.28848532191478,0.7039303779602051,0.6673790216445923
2,0.6933849453926086,0.6763685941696167,0.001,75.42607862479053,0.7252925038337708,0.6178604364395142
3,0.7084731459617615,0.6473308801651001,0.001,75.96005469514057,0.7488148808479309,0.5737230181694031
4,0.7204307317733765,0.6256073713302612,0.001,75.51143353898078,0.7689769268035889,0.5452216863632202
5,0.7294871211051941,0.6088248491287231,0.001,76.84128391300328,0.7785178422927856,0.5211355686187744
6,0.7360076904296875,0.5956539511680603,0.001,75.02642254112288,0.7858985662460327,0.5050573945045471
7,0.7418022155761719,0.584295928478241,0.001,76.40258552203886,0.7983198165893555,0.48777854442596436
8,0.7469560503959656,0.5740251541137695,0.001,73.94151885597967,0.7998799681663513,0.4706321060657501
9,0.7509740591049194,0.5662369728088379,0.001,73.10772844892927,0.8146414756774902,0.44903793931007385
10,0.7557767033576965,0.5582681894302368,0.001,72.04205706901848,0.8184218406677246,0.4315173029899597
11,0.7578347325325012,0.5525152683258057,0.001,71.22616796707734,0.8195619583129883,0.4488988220691681
12,0.7612453103065491,0.5460701584815979,0.001,74.68133208411746,0.8188418745994568,0.441662073135376
13,0.7639819979667664,0.5411258339881897,0.001,75.7396575899329,0.8184218406677246,0.43438777327537537
14,0.7664735317230225,0.5359264016151428,0.001,71.16519534494728,0.8378638029098511,0.40945789217948914
15,0.7680443525314331,0.5317704677581787,0.001,71.88785954611376,0.8321031928062439,0.4169558882713318
16,0.7704741358757019,0.5279366970062256,0.001,74.99232120602392,0.831023097038269,0.41387781500816345
17,0.7722316384315491,0.5237102508544922,0.001,78.42172658606432,0.8340834379196167,0.4134083092212677
18,0.7749398350715637,0.5193086266517639,0.001,77.79817941295914,0.8325232267379761,0.4050420820713043
19,0.7762781381607056,0.5164755582809448,0.001,78.618692667922,0.8401440382003784,0.3956108093261719
20,0.7775705456733704,0.513150691986084,0.001,75.41039186506532,0.8442243933677673,0.3828216791152954
21,0.7796428203582764,0.5104010105133057,0.001,76.65807543089613,0.8431442975997925,0.39538466930389404
22,0.7812484502792358,0.5078125,0.001,77.23540660180151,0.8555055260658264,0.37421083450317383
23,0.7822070717811584,0.5053018927574158,0.001,77.80951385013759,0.850225031375885,0.3847506642341614
24,0.7836213111877441,0.5027817487716675,0.001,75.97450329898857,0.8448845148086548,0.3793376684188843
25,0.7842999696731567,0.5006499886512756,0.001,75.24196737003513,0.8504650592803955,0.37849581241607666
26,0.7853139638900757,0.49844658374786377,0.001,77.20649728318676,0.8522652387619019,0.36947980523109436
