epoch,acc,loss,lr,time,val_acc,val_loss
0,0.6703142523765564,0.7280404567718506,0.001,49.27876937401015,0.6513813734054565,0.8040446043014526
1,0.7593933343887329,0.5679565668106079,0.001,48.11646276600368,0.6578378081321716,0.8965720534324646
2,0.8014273643493652,0.4826504588127136,0.001,50.209996443998534,0.6575375199317932,1.003358244895935
3,0.8237873315811157,0.433174729347229,0.001,48.61767630599206,0.638378381729126,1.0810885429382324
4,0.839304506778717,0.39908236265182495,0.001,45.960940466000466,0.6288588643074036,1.1319315433502197
5,0.8505556583404541,0.37266969680786133,0.001,46.315369117000955,0.6343843936920166,1.2105584144592285
6,0.8595085144042969,0.35202768445014954,0.001,46.94879952201154,0.6415615677833557,1.1979658603668213
7,0.8666011691093445,0.3350069224834442,0.001,51.10877682000864,0.6261561512947083,1.354758620262146
8,0.8725929260253906,0.32093545794487,0.001,47.589165174998925,0.6171471476554871,1.3640632629394531
9,0.8779741525650024,0.30827051401138306,0.001,47.724229202009155,0.6253753900527954,1.3451495170593262
