epoch,acc,loss,lr,time,val_acc,val_loss
0,0.5615954399108887,1.0014086961746216,0.001,128.68169614998624,0.5994173288345337,0.8243180513381958
1,0.6219801902770996,0.8050476908683777,0.001,130.4750987389125,0.5467693209648132,0.9742251038551331
2,0.6650707125663757,0.7502029538154602,0.001,128.73585429694504,0.7033607363700867,0.6955803632736206
3,0.7250775098800659,0.6505932211875916,0.001,129.36590381897986,0.7064821720123291,0.6952834725379944
4,0.7400819659233093,0.6193159222602844,0.001,128.15388236474246,0.7385287880897522,0.6081500053405762
5,0.7491152882575989,0.5952727794647217,0.001,127.71193167194724,0.7474768757820129,0.5958506464958191
6,0.757266640663147,0.5773618817329407,0.001,128.57688681222498,0.7488294839859009,0.5972499847412109
7,0.7655166387557983,0.5579437613487244,0.001,127.78787918016315,0.7669337391853333,0.5616698265075684
8,0.7740240693092346,0.5400823354721069,0.001,128.26611709827557,0.7704713344573975,0.5514682531356812
9,0.780586838722229,0.5267276167869568,0.001,128.07027129782364,0.7749453783035278,0.5402416586875916
