epoch,acc,loss,lr,time,val_acc,val_loss
0,0.9302322864532471,0.2734103500843048,0.001,14.54934158199967,0.9513533115386963,0.12680763006210327
1,0.9735827445983887,0.0748182088136673,0.001,15.791889023999829,0.955234706401825,0.11175582557916641
2,0.9772567749023438,0.06311070173978806,0.001,15.938728868999988,0.9585468173027039,0.09703129529953003
3,0.9781448245048523,0.06035105884075165,0.001,16.40691814899992,0.9558039903640747,0.09876878559589386
4,0.9784513115882874,0.05946662276983261,0.001,17.36035156900016,0.9587538242340088,0.0930556133389473
5,0.9785649180412292,0.05920201167464256,0.001,25.279223653999907,0.9585985541343689,0.09285135567188263
6,0.9786524772644043,0.0590919591486454,0.001,18.46468913400031,0.9603581428527832,0.08759819716215134
7,0.9786046147346497,0.05899331718683243,0.001,18.56938688299988,0.9603581428527832,0.08702123165130615
8,0.9787209033966064,0.05897872895002365,0.001,18.68538621100015,0.9609273672103882,0.08723868429660797
9,0.9786757230758667,0.05897131189703941,0.001,19.86867917399968,0.9591678380966187,0.09119248390197754
10,0.978759229183197,0.05891537293791771,0.001,17.84905973700006,0.9611861705780029,0.08555437624454498
11,0.9786990284919739,0.058960117399692535,0.001,18.658065998999973,0.9605651497840881,0.08831021934747696
12,0.9786798357963562,0.05896078050136566,0.001,22.7193217869999,0.9599441289901733,0.08993109315633774
13,0.9787988662719727,0.05889016017317772,0.001,18.783282555999904,0.9604098796844482,0.09040616452693939
14,0.9786962866783142,0.058990295976400375,0.001,21.49639176599976,0.9593748450279236,0.09204232692718506
15,0.9787140488624573,0.05893312022089958,0.001,21.123923742999978,0.9614449143409729,0.08537320792675018
16,0.9787291288375854,0.05893557518720627,0.001,19.822274752999874,0.9611343741416931,0.08603423088788986
17,0.9787222743034363,0.0589064322412014,0.001,20.359509745000196,0.9593231081962585,0.09201258420944214
18,0.9787414073944092,0.058948151767253876,0.001,20.35935906299983,0.9597888588905334,0.09108699858188629
19,0.9787304997444153,0.05890137702226639,0.001,27.02392764899969,0.9608756303787231,0.08900167793035507
20,0.9786921739578247,0.0589754544198513,0.001,17.619047239999873,0.9600993394851685,0.08957915008068085
21,0.9787126779556274,0.058961205184459686,0.001,25.243070217999957,0.9574082493782043,0.09718124568462372
22,0.9787291288375854,0.05894933268427849,0.001,18.45857385699992,0.9604098796844482,0.088910311460495
23,0.9787523746490479,0.05894242972135544,0.001,27.96135096900025,0.9597371220588684,0.09038439393043518
24,0.9786949157714844,0.05893193930387497,0.001,18.349401498000134,0.9618071913719177,0.08693660795688629
25,0.9787318706512451,0.058905407786369324,0.001,25.566169944000194,0.9607203602790833,0.08770470321178436
26,0.9786675572395325,0.0589488260447979,0.001,22.43003124300003,0.9595818519592285,0.09076304733753204
27,0.9787496328353882,0.058909207582473755,0.001,24.181963835999795,0.9594265818595886,0.09040983766317368
28,0.9787017703056335,0.0589047372341156,0.001,26.719211774000087,0.9606168866157532,0.08798480033874512
29,0.9787003993988037,0.05887366086244583,0.001,17.58579572000008,0.9602028727531433,0.09144459664821625
30,0.9787071943283081,0.058935895562171936,0.001,27.879272906000097,0.9606686234474182,0.08863812685012817
31,0.9787195324897766,0.058946654200553894,0.001,18.60621109700014,0.9614449143409729,0.08760810643434525
32,0.9786620736122131,0.05894482135772705,0.001,27.52615490199969,0.9616001844406128,0.08720129728317261
33,0.9787113070487976,0.058965809643268585,0.001,18.01905458200008,0.9623246788978577,0.08480541408061981
34,0.978697657585144,0.05894327536225319,0.001,27.49779881600034,0.9603063464164734,0.08942264318466187
35,0.9787195324897766,0.05893254280090332,0.001,18.298026023999682,0.9607203602790833,0.09088857471942902
36,0.9787606000900269,0.05899658426642418,0.001,24.994029169999976,0.9605651497840881,0.08816966414451599
37,0.9786839485168457,0.05895347520709038,0.001,21.998847484999715,0.9589608311653137,0.09262945502996445
38,0.9787811040878296,0.0588967427611351,0.001,25.690643852999983,0.9601511359214783,0.08971638232469559
39,0.9787769913673401,0.05892697349190712,0.001,25.840576453000267,0.9599958658218384,0.0893789753317833
40,0.9787920713424683,0.05858788639307022,0.000100000005,21.335632398999678,0.9595818519592285,0.09106992185115814
41,0.9787879586219788,0.058588821440935135,0.000100000005,25.466959617999237,0.9600993394851685,0.0902022123336792
42,0.9787988662719727,0.05858778953552246,0.000100000005,25.591249230999892,0.9602028727531433,0.08959629386663437
43,0.9788029789924622,0.05859045311808586,0.000100000005,20.483015555999373,0.9602546095848083,0.09065118432044983
