epoch,acc,loss,lr,time,val_acc,val_loss
0,0.9794179797172546,0.08758068084716797,0.001,7.966878894003457,0.9900000095367432,0.04329130798578262
1,0.9910202622413635,0.03884199261665344,0.001,8.607297574999393,0.9910210371017456,0.050933659076690674
2,0.9920705556869507,0.03240960091352463,0.001,7.717456020996906,0.9890690445899963,0.08051590621471405
3,0.992687463760376,0.02874019928276539,0.001,7.6508507750113495,0.9914113879203796,0.06440023332834244
4,0.9928171634674072,0.027003875002264977,0.001,9.0899329350068,0.9910810589790344,0.06768560409545898
5,0.9931493401527405,0.025890547782182693,0.001,7.59650579400477,0.9882282018661499,0.05955791845917702
6,0.9932332038879395,0.025220680981874466,0.001,8.45145796900033,0.9915315508842468,0.05289285257458687
7,0.9934862852096558,0.02349642664194107,0.001,8.788792949999333,0.991141140460968,0.0579942911863327
8,0.9935258030891418,0.022855335846543312,0.001,9.633094660006464,0.9915615320205688,0.05909770727157593
9,0.9937472343444824,0.022324739024043083,0.001,7.571893985004863,0.9909008741378784,0.046875469386577606
