epoch,acc,loss,lr,time,val_acc,val_loss
0,0.9801869988441467,0.08091673254966736,0.001,39.32569513400085,0.9904630184173584,0.0331515334546566
1,0.9919093251228333,0.03328289836645126,0.001,39.06496257398976,0.9930475950241089,0.025210874155163765
2,0.9929975867271423,0.027650177478790283,0.001,39.67245527799241,0.9936487078666687,0.02741686999797821
3,0.9934958219528198,0.0242527574300766,0.001,40.00484618701739,0.9933682084083557,0.025704674422740936
4,0.9939814209938049,0.02281402237713337,0.001,38.20162828901084,0.9891807436943054,0.023315047845244408
5,0.9942060708999634,0.02110009826719761,0.001,38.75263696000911,0.9887399673461914,0.022712312638759613
6,0.994353175163269,0.020716208964586258,0.001,38.86498911300441,0.9926269054412842,0.02275128848850727
7,0.9945129156112671,0.019596846774220467,0.001,39.206365484016715,0.9892809391021729,0.020208442583680153
8,0.9946441650390625,0.019126541912555695,0.001,38.04487379899365,0.9931477904319763,0.01658354140818119
9,0.9948323965072632,0.018625814467668533,0.001,37.87211684600334,0.9888200759887695,0.020863713696599007
10,0.9947723150253296,0.018413489684462547,0.001,36.59907577201375,0.9937689304351807,0.019752439111471176
11,0.9949020147323608,0.01810583658516407,0.001,34.83195201100898,0.9916852116584778,0.022800244390964508
12,0.9948403239250183,0.018185049295425415,0.001,34.41575424899929,0.9936887621879578,0.018795037642121315
13,0.9949368238449097,0.01773965358734131,0.001,35.84296053100843,0.9889002442359924,0.023760169744491577
14,0.9950728416442871,0.017543788999319077,0.001,40.05839508998906,0.9895012974739075,0.02110041305422783
15,0.9950143098831177,0.0170692577958107,0.001,36.2518676109903,0.9895012974739075,0.024588104337453842
16,0.9951978325843811,0.01691180281341076,0.001,40.23767513100756,0.9892609119415283,0.024009739980101585
17,0.9952642321586609,0.015940634533762932,0.001,39.4914722389949,0.9939091801643372,0.018016455695033073
18,0.9951962232589722,0.016458643600344658,0.001,38.7581376460148,0.9893209934234619,0.019566621631383896
19,0.9952816367149353,0.016216369345784187,0.001,38.286084431019844,0.9894412159919739,0.021462172269821167
20,0.9952325820922852,0.016453929245471954,0.001,39.86832196399337,0.9941295385360718,0.017522107809782028
21,0.9952547550201416,0.016603484749794006,0.001,39.40806447700015,0.9891406893730164,0.021993711590766907
22,0.9953211545944214,0.016057973727583885,0.001,37.85514752101153,0.9892609119415283,0.018432457000017166
23,0.9953575730323792,0.016267161816358566,0.001,39.21892404000391,0.9899020195007324,0.0184844471514225
24,0.9953812956809998,0.016091754660010338,0.001,38.456734383973526,0.9916651844978333,0.01949925161898136
25,0.9955173134803772,0.015149793587625027,0.001,39.5298471210117,0.9943499565124512,0.020298145711421967
26,0.9953733682632446,0.015721650794148445,0.001,39.339400292985374,0.9893009662628174,0.017504116520285606
27,0.9954952001571655,0.01562496181577444,0.001,39.195714569010306,0.9942898154258728,0.017455145716667175
28,0.995515763759613,0.015609304420650005,0.001,39.10243142201216,0.9904830455780029,0.019313393160700798
29,0.9955173134803772,0.015470360405743122,0.001,39.3918680200004,0.9895814657211304,0.017122318968176842
30,0.9954255819320679,0.015476403757929802,0.001,40.0353452989948,0.9894612431526184,0.022400759160518646
31,0.9956612586975098,0.015096602961421013,0.001,39.18567096901825,0.9941095113754272,0.019878439605236053
32,0.9956343770027161,0.01514525804668665,0.001,38.89153135000379,0.990362823009491,0.014777731150388718
33,0.9955964088439941,0.015044672414660454,0.001,38.47894907198497,0.9947305917739868,0.016716819256544113
34,0.9955078363418579,0.015519914217293262,0.001,38.88011881799321,0.9897617697715759,0.016708234325051308
35,0.9957197904586792,0.014915231615304947,0.001,35.087090512010036,0.9898219108581543,0.018748026341199875
36,0.9956454634666443,0.014841774478554726,0.001,35.26748939498793,0.9943499565124512,0.015317260287702084
37,0.995708703994751,0.01493275910615921,0.001,37.13840036300826,0.9894211888313293,0.01700792834162712
38,0.9956122040748596,0.01512551587074995,0.001,40.41057262697723,0.9895012974739075,0.020193707197904587
39,0.9957688450813293,0.01439682301133871,0.001,40.106601935985964,0.9896615743637085,0.017859695479273796
40,0.9964663982391357,0.011082028970122337,0.000100000005,40.01600877099554,0.9898819923400879,0.01562214083969593
41,0.9964885115623474,0.010445088148117065,0.000100000005,35.00698230302078,0.9899420738220215,0.014250848442316055
42,0.9966624975204468,0.0097480658441782,0.000100000005,33.6781635619991,0.9899420738220215,0.01433435920625925
43,0.9967700839042664,0.009755248203873634,0.000100000005,33.074374285002705,0.989922046661377,0.014379341155290604
